id,name,category,sn,status,location
PPC045175,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,181115-6-1-199,Available,"Grand Prairie"
PPC045176,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,F16666-1-052,Available,"Grand Prairie"
PPC045177,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,008-1-1-508,Available,"Grand Prairie"
PPC045178,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,F16666-1-058,Available,"Grand Prairie"
PPC045484,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,J21301-05,Available,"Red Deer"
PPC045485,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,XHF114111-1-34,Available,"Red Deer"
PPC045486,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,MARS52,Available,"Grand Prairie"
PPC045487,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,J8B28-03,Available,"Grand Prairie"
PPC045488,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,S020190419-7-1-13,Available,"Red Deer"
PPC045489,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,F16666-1-043,In-Use,"Grand Prairie"
PPC045490,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,S020190419-7-1-10,New,"Red Deer"
PPC045491,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,TSIPL2213296-02,Available,"Red Deer"
PPC045492,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,F20163-1-067,Available,"Grand Prairie"
PPC045493,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,F16666-1-014,Available,"Grand Prairie"
PPC045494,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,F16666-1-051,Available,"Grand Prairie"
PPC045495,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,F20163-1-021,Available,"Grand Prairie"
PPC045576,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A001CDB,New,"Grand Prairie"
PPC045577,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A002CDB,New,"Grand Prairie"
PPC045578,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A004CDB,Available,"Red Deer"
PPC045579,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A009CDB,Available,"Red Deer"
PPC045580,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A015CDB,New,"Grand Prairie"
PPC045581,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A016CDB,Available,"Red Deer"
PPC045588,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A013CDB,New,"Grand Prairie"
PPC045589,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A006CDB,Available,"Red Deer"
PPC045590,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A011CDB,New,"Grand Prairie"
PPC045591,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,41-313-00A017CDB,Available,"Red Deer"
PPC045918,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,YB19-081-1-1-35,New,"Grand Prairie"
PPC045919,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,YB19-081-1-1-37,New,"Grand Prairie"
PPC045974,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,HXF114111-1-37,In-Use,"Red Deer"
PPC046357,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,FLB0284,In-Use,"Grand Prairie"
PPC047895,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,LWB18-008-1-1-564,Available,"Red Deer"
PPC047896,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,1421701-091,Available,"Red Deer"
PPC047897,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,H24012-1-028,Available,"Red Deer"
PPC048006,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,LBW18-008-1-1-564,New,"Red Deer"
PPC048326,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,22090434.0,Available,"Grand Prairie"
PPC048386,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,VB396-33,In-Use,"Red Deer"
PPC048619,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,1504207-004,New,"Red Deer"
PPC048620,"Weco Flange | 3-1/16"" 15K x 3"" 1502 (F)",Valves,127605-1,New,"Red Deer"
PPC044073,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,121718A10228,Available,"Grand Prairie"
PPC044306,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,120218A10046,In-Use,"Red Deer"
PPC044310,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLB0343,In-Use,"Red Deer"
PPC044311,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLB0344,Available,"Grand Prairie"
PPC044313,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLB0347,Available,"Grand Prairie"
PPC044315,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLB0349,In-Use,"Red Deer"
PPC044471,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLA0134,Available,"Grand Prairie"
PPC044474,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLA0140,In-Use,"Red Deer"
PPC045036,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLE0870,In-Use,"Grand Prairie"
PPC045048,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLF0892,Available,"Grand Prairie"
PPC045049,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLF0899,Available,"Grand Prairie"
PPC045050,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,VB296-39,Available,"Red Deer"
PPC045051,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,VB296-34,In-Use,"Red Deer"
PPC045481,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-21,In-Use,"Red Deer"
PPC045482,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-25,Available,"Grand Prairie"
PPC045496,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,F20163-1-004,Available,"Grand Prairie"
PPC045889,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-28,Available,"Grand Prairie"
PPC045890,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-23,Available,"Grand Prairie"
PPC045891,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-24,New,"Red Deer"
PPC045892,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-26,New,"Red Deer"
PPC045893,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-22,In-Use,"Red Deer"
PPC045894,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-27,In-Use,"Red Deer"
PPC045895,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-29,In-Use,"Red Deer"
PPC045896,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-30,Available,"Grand Prairie"
PPC045914,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-31,Available,"Red Deer"
PPC045915,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-32,New,"Grand Prairie"
PPC045916,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-33,In-Use,"Red Deer"
PPC045917,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-34,Available,"Grand Prairie"
PPC045920,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-38,New,"Grand Prairie"
PPC045921,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-39,In-Use,"Red Deer"
PPC045922,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-40,New,"Grand Prairie"
PPC045923,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,YB19-081-1-1-57,New,"Grand Prairie"
PPC046518,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,PL21M201-06,Available,"Red Deer"
PPC046931,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0256,New,"Grand Prairie"
PPC046932,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0260,New,"Grand Prairie"
PPC046933,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0261,New,"Grand Prairie"
PPC046934,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0262,Available,"Grand Prairie"
PPC046935,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0263,New,"Grand Prairie"
PPC046936,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0264,New,"Grand Prairie"
PPC046937,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0265,In-Use,"Grand Prairie"
PPC046938,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0266,In-Use,"Grand Prairie"
PPC046939,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0268,In-Use,"Grand Prairie"
PPC046940,"Weco Flange | 3-1/16"" 15K x 3"" 1502 Wing",Valves,FLD0269,New,"Grand Prairie"
PPC044903,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1197,Available,"Red Deer"
PPC044911,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1220,Available,"Red Deer"
PPC044912,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1213,Available,"Red Deer"
PPC044914,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1200,Available,"Red Deer"
PPC044922,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1203,Available,"Red Deer"
PPC044896,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1215,Available,"Red Deer"
PPC044900,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1212,Available,"Red Deer"
PPC044901,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1219,Available,"Red Deer"
PPC044904,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1207,Available,"Red Deer"
PPC044910,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1218,Available,"Red Deer"
PPC044917,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1210,Available,"Red Deer"
PPC044919,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1216,Available,"Red Deer"
PPC044895,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1198,Available,"Red Deer"
PPC044898,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1196,Available,"Red Deer"
PPC044899,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1200,Available,"Red Deer"
PPC044905,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1194,Available,"Red Deer"
PPC044906,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1217,Available,"Red Deer"
PPC044915,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1211,Available,"Red Deer"
PPC044920,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1202,Available,"Red Deer"
PPC044921,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1193,Available,"Red Deer"
PPC044897,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1208,Available,"Red Deer"
PPC044902,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1214,Available,"Red Deer"
PPC044908,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1205,Available,"Red Deer"
PPC044909,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1199,Available,"Red Deer"
PPC044913,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1204,Available,"Red Deer"
PPC044916,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1195,Available,"Red Deer"
PPC044918,"Weco Flange | 4"" 206 x 4"" 150#",Valves,P555-1209,Available,"Red Deer"
PPC046615,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,FLD0426,In-Use,"Grand Prairie"
PPC046616,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,FLD0427,Available,"Grand Prairie"
PPC046617,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,FLD0429,Available,"Grand Prairie"
PPC046618,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,FLD0435,New,"Red Deer"
PPC046619,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,FLD0440,Available,"Grand Prairie"
PPC046620,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,FLD0443,New,"Red Deer"
PPC047175,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A150CD,New,"Grand Prairie"
PPC047176,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A132CD,New,"Grand Prairie"
PPC047177,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A143CD,New,"Grand Prairie"
PPC047178,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A155CD,New,"Grand Prairie"
PPC047179,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A154CD,New,"Grand Prairie"
PPC047180,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A138CD,New,"Grand Prairie"
PPC047181,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A157CD,New,"Grand Prairie"
PPC047182,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A159CD,New,"Grand Prairie"
PPC047183,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A137CD,New,"Grand Prairie"
PPC047184,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A169CD,New,"Grand Prairie"
PPC048654,"Weco Flange | 4-1/16 10K x 3"" 1502 (F)",Valves,41-408-50A149CD,New,"Grand Prairie"
"PPC 002522","Weco Flange | 4-1/16"" 10K",Valves,1040.0,Available,"Red Deer"
"PPC 001965","Weco Flange | 4-1/16"" 10K",Valves,MA05257071,In-Use,"Grand Prairie"
"PPC 003106","Weco Flange | 4-1/16"" 10K",Valves,1762-32,Available,"Red Deer"
"PPC 003826","Weco Flange | 4-1/16"" 10K",Valves,1073.0,Available,"Red Deer"
"PPC 004522","Weco Flange | 4-1/16"" 10K",Valves,1045.0,Available,"Red Deer"
"PPC 004704","Weco Flange | 4-1/16"" 10K",Valves,1866-36,Available,"Grand Prairie"
"PPC 021182","Weco Flange | 4-1/16"" 10K",Valves,F16490-1-039,Available,"Grand Prairie"
"PPC 021183","Weco Flange | 4-1/16"" 10K",Valves,F16490-1-045,Available,"Red Deer"
"PPC 021193","Weco Flange | 4-1/16"" 10K",Valves,F16490-1-028,Available,"Grand Prairie"
"PPC 021200","Weco Flange | 4-1/16"" 10K",Valves,F16490-1-030,Available,"Red Deer"
PPC044574,"Weco Flange | 4-1/16"" 10K",Valves,180417-2-1-69,In-Use,"Grand Prairie"
PPC044575,"Weco Flange | 4-1/16"" 10K",Valves,MA05257022,New,"Red Deer"
PPC044578,"Weco Flange | 4-1/16"" 10K",Valves,FLB1205,Available,"Red Deer"
PPC044579,"Weco Flange | 4-1/16"" 10K",Valves,FLB1208,In-Use,"Grand Prairie"
PPC044580,"Weco Flange | 4-1/16"" 10K",Valves,FLB1211,In-Use,"Grand Prairie"
PPC044581,"Weco Flange | 4-1/16"" 10K",Valves,FLB1213,In-Use,"Grand Prairie"
PPC044674,"Weco Flange | 4-1/16"" 10K",Valves,FLB1205,Available,"Red Deer"
PPC044675,"Weco Flange | 4-1/16"" 10K",Valves,FLB1208,Available,"Red Deer"
PPC044676,"Weco Flange | 4-1/16"" 10K",Valves,FLB1211,Available,"Red Deer"
PPC044677,"Weco Flange | 4-1/16"" 10K",Valves,FLB1213,Available,"Red Deer"
PPC044940,"Weco Flange | 4-1/16"" 10K",Valves,200022-FLG57,In-Use,"Grand Prairie"
PPC044941,"Weco Flange | 4-1/16"" 10K",Valves,200022-FLG62,Available,"Red Deer"
PPC044942,"Weco Flange | 4-1/16"" 10K",Valves,200022-FLG58,Available,"Grand Prairie"
PPC044943,"Weco Flange | 4-1/16"" 10K",Valves,200022-FLG75,Available,"Red Deer"
PPC044944,"Weco Flange | 4-1/16"" 10K",Valves,200022-FLG65,Available,"Grand Prairie"
PPC044945,"Weco Flange | 4-1/16"" 10K",Valves,1762-11,Available,"Red Deer"
PPC044946,"Weco Flange | 4-1/16"" 10K",Valves,MA015292-3,Available,"Red Deer"
"PPC 000474","Weco Flange | 4-1/16"" 15K",Valves,MAO-1833-071,In-Use,"Grand Prairie"
"PPC 002190","Weco Flange | 4-1/16"" 15K",Valves,"MAO 530 0177",Available,"Red Deer"
"PPC 003489","Weco Flange | 4-1/16"" 15K",Valves,S-65159,Available,"Red Deer"
"PPC 020146","Weco Flange | 4-1/16"" 15K",Valves,1528-95,Available,"Red Deer"
"PPC 020653","Weco Flange | 4-1/16"" 15K",Valves,F20339-2-041,Available,"Red Deer"
"PPC 020656","Weco Flange | 4-1/16"" 15K",Valves,F20339-2-058,Available,"Red Deer"
"PPC 020661","Weco Flange | 4-1/16"" 15K",Valves,F20339-2-060,Available,"Grand Prairie"
"PPC 020733","Weco Flange | 4-1/16"" 15K",Valves,1586-18,Available,"Red Deer"
"PPC 020658","Weco Flange | 4-1/16"" 15K",Valves,F20339-2-049,Available,"Red Deer"
"PPC 021269","Weco Flange | 4-1/16"" 15K",Valves,F20621-1-008,Available,"Grand Prairie"
"PPC 021362","Weco Flange | 4-1/16"" 15K",Valves,F20621-1-053,Available,"Red Deer"
"PPC 021443","Weco Flange | 4-1/16"" 15K",Valves,K036,Available,"Red Deer"
"PPC 021479","Weco Flange | 4-1/16"" 15K",Valves,YB19-020-1-1-164,Available,"Red Deer"
"PPC 021716","Weco Flange | 4-1/16"" 15K",Valves,AD680-18,Available,"Red Deer"
"PPC 022405","Weco Flange | 4-1/16"" 15K",Valves,F23553-1-070,Available,"Red Deer"
"PPC 022316","Weco Flange | 4-1/16"" 15K",Valves,J4191319,Available,"Grand Prairie"
"PPC 022672","Weco Flange | 4-1/16"" 15K",Valves,J2645659,Available,"Red Deer"
"PPC 022875","Weco Flange | 4-1/16"" 15K",Valves,J2645692,Available,"Grand Prairie"
"PPC 024463","Weco Flange | 4-1/16"" 15K",Valves,J8B27-002,Available,"Red Deer"
"PPC 024457","Weco Flange | 4-1/16"" 15K",Valves,J2645663,Available,"Grand Prairie"
"PPC 030134","Weco Flange | 4-1/16"" 15K",Valves,PA25744,Available,"Red Deer"
"PPC 030145","Weco Flange | 4-1/16"" 15K",Valves,PA25731,Available,"Grand Prairie"
"PPC 030138","Weco Flange | 4-1/16"" 15K",Valves,PA25746,Available,"Red Deer"
"PPC 030105","Weco Flange | 4-1/16"" 15K",Valves,PA25736,Available,"Red Deer"
"PPC 030169","Weco Flange | 4-1/16"" 15K",Valves,PA21215,Available,"Red Deer"
"PPC 030716","Weco Flange | 4-1/16"" 15K",Valves,PL20M191-06,Available,"Red Deer"
"PPC 031113","Weco Flange | 4-1/16"" 15K",Valves,JLC0147076,Available,"Red Deer"
"PPC 031715","Weco Flange | 4-1/16"" 15K",Valves,J2645656,Available,"Red Deer"
PPC045063,"Weco Flange | 4-1/16"" 15K",Valves,FNG-150,Available,"Red Deer"
PPC045064,"Weco Flange | 4-1/16"" 15K",Valves,FNG-151,New,"Red Deer"
"PPC 000666","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"MAO 1833-021",Available,"Red Deer"
"PPC 004723","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,J0720824,Available,"Red Deer"
"PPC 021307","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,F20621-1-D028,Available,"Red Deer"
"PPC 021331","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,F20621-1-029,Available,"Red Deer"
"PPC 021962","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,J4191187,Available,"Red Deer"
"PPC 022434","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,F23553-1-110,Available,"Red Deer"
"PPC 022897","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,J4191247,Available,"Red Deer"
"PPC 022688","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,J2645634,Available,"Red Deer"
"PPC 024459","Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,JLC0147052,Available,"Red Deer"
PPC045202,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,1805211.0,Available,"Red Deer"
PPC045430,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,TSI22M574-05,Available,"Red Deer"
PPC045431,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,10582-1-1,Available,"Red Deer"
PPC045433,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"TSI L22M574-06",In-Use,"Grand Prairie"
PPC045434,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"TSI L22M574-01",In-Use,"Grand Prairie"
PPC045435,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"TSI L22M529-02",Available,"Red Deer"
PPC045436,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"TSI L22M529-05","Under Review","Red Deer"
PPC045439,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"TSI L22M502-05",Available,"Grand Prairie"
PPC045440,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,131023.0,Available,"Grand Prairie"
PPC045441,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"TSI L22M529-06",Available,"Red Deer"
PPC045442,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"TSI L22M574-02",Available,"Red Deer"
PPC045443,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,"TSI L22M466-02",Available,"Red Deer"
PPC046481,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,P122B322-03,Available,"Grand Prairie"
PPC048059,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,NH24514-1-067,New,"Red Deer"
PPC048621,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,10682-1-2,New,"Red Deer"
PPC048622,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,H27000-1-082,New,"Red Deer"
PPC048623,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,TSPC11101-1-4,New,"Red Deer"
PPC048624,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,H27000-1-080,New,"Red Deer"
PPC048625,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,PA8411,New,"Red Deer"
PPC048626,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,PA8427,New,"Red Deer"
PPC048627,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,PL22M466-06,New,"Red Deer"
PPC048628,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,TSPC10679-10-1,New,"Red Deer"
PPC048629,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,172775.0,New,"Red Deer"
PPC048630,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,11946-2-6,New,"Red Deer"
PPC048631,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,PSL2217,New,"Red Deer"
PPC048642,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (F)",Valves,J2645313,"Under Review","Red Deer"
PPC043801,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0174,In-Use,"Grand Prairie"
PPC043802,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0175,In-Use,"Grand Prairie"
PPC043803,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0176,"Under Review","Red Deer"
PPC043804,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0177,New,"Red Deer"
PPC043805,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0178,In-Use,"Grand Prairie"
PPC043806,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0179,In-Use,"Grand Prairie"
PPC043807,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0180,In-Use,"Grand Prairie"
PPC043808,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0181,Available,"Grand Prairie"
PPC043809,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0182,In-Use,"Grand Prairie"
PPC043810,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,FLH0183,New,"Red Deer"
PPC043903,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,H24871-1-001,New,"Red Deer"
PPC043904,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,H24871-1-003,New,"Red Deer"
PPC043905,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,H24871-1-005,New,"Red Deer"
PPC043906,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,H24871-1-006,New,"Red Deer"
PPC043907,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,H24871-1-009,New,"Red Deer"
PPC043908,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,H24871-1-010,New,"Red Deer"
PPC043909,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,H24871-1-011,New,"Red Deer"
PPC043910,"Weco Flange | 4-1/16"" 15K x 3"" 1502 (M)",Valves,H24871-1-012,New,"Red Deer"
"PPC 023680","Weco Flange | 4-1/16"" 15K x 3"" DC 15",Valves,,Available,"Red Deer"
"PPC 024737","Weco Flange | 4-1/16"" 15K x 3"" DC 15",Valves,PL20M208-05,Available,"Red Deer"
"PPC 024754","Weco Flange | 4-1/16"" 15K x 3"" DC 15",Valves,,Available,"Red Deer"
"PPC 030842","Weco Flange | 4-1/16"" 15K x 3"" DC 15",Valves,PL20M208-07,Available,"Red Deer"
"PPC 031725","Weco Flange | 4-1/16"" 15K x 3"" DC 15",Valves,PL20B730-06,Available,"Red Deer"
"PPC 031726","Weco Flange | 4-1/16"" 15K x 3"" DC 15",Valves,PL20C511-05,Available,"Red Deer"
"PPC 031739","Weco Flange | 4-1/16"" 15K x 3"" DC 15",Valves,PL20B730-07,Available,"Red Deer"
